,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
661,8/10/2019,151871,0.0,63.0,0,40,Gold,1.0,2,1.0,675.06
662,8/11/2019,151872,1.0,78.0,0,30,Basic,0.0,1,0.0,1020.2
663,8/12/2019,151873,1.0,56.0,1,26,Basic,2.0,2,1.0,158.6
664,8/12/2019,151874,0.0,53.0,0,46,Platinum,1.0,0,1.0,218.06
665,8/12/2019,151875,0.0,34.0,0,48,Basic,1.0,1,0.0,2814.33
666,8/12/2019,151876,0.0,69.0,0,37,Basic,,0,1.0,101.23
667,8/13/2019,151877,0.0,30.0,1,1,Basic,0.0,1,0.0,1875.29
668,8/14/2019,151878,0.0,31.0,1,15,Platinum,2.0,0,0.0,875.04
669,8/14/2019,151879,0.0,57.0,0,47,Platinum,0.0,0,0.0,148.88
670,8/14/2019,151880,1.0,55.0,1,30,Basic,0.0,0,1.0,
671,8/14/2019,151881,0.0,76.0,0,2,Basic,3.0,0,1.0,
672,8/14/2019,151882,1.0,31.0,1,18,Basic,2.0,2,0.0,216.26
673,8/14/2019,151883,1.0,33.0,1,9,Platinum,0.0,0,1.0,191.01
674,8/14/2019,151884,0.0,40.0,0,49,Silver,1.0,2,1.0,
675,8/14/2019,151885,0.0,50.0,1,49,Gold,0.0,1,1.0,159.32
676,8/15/2019,151886,1.0,26.0,1,25,Gold,1.0,0,0.0,1150.77
677,8/15/2019,151887,1.0,31.0,1,40,Platinum,1.0,0,1.0,1124.26
678,8/15/2019,151888,1.0,40.0,1,23,Basic,2.0,2,,106.73
679,8/15/2019,151889,1.0,67.0,1,23,Basic,1.0,2,1.0,947.92
680,8/15/2019,151890,1.0,34.0,0,40,Missing,2.0,2,1.0,182.09
681,8/16/2019,151891,0.0,56.0,0,11,Basic,0.0,2,0.0,408.06
682,8/16/2019,151892,0.0,34.0,0,30,Platinum,2.0,1,1.0,1589.97
683,8/16/2019,151893,0.0,48.0,0,24,Gold,1.0,1,1.0,2971.3
684,8/17/2019,151894,1.0,40.0,0,32,Silver,1.0,2,1.0,1651.4
685,8/17/2019,151895,1.0,50.0,1,46,Basic,2.0,2,1.0,
686,8/17/2019,151896,0.0,75.0,0,1,Gold,0.0,0,0.0,2615.89
687,8/17/2019,151897,0.0,57.0,0,36,Silver,0.0,1,1.0,1872.97
688,8/17/2019,151898,1.0,27.0,1,43,Basic,2.0,0,,1137.22
689,8/18/2019,151899,0.0,40.0,0,20,Gold,3.0,0,1.0,2705.93
690,8/18/2019,151900,1.0,43.0,0,42,Silver,3.0,1,1.0,604.11
691,8/19/2019,151901,1.0,72.0,1,31,Silver,3.0,1,0.0,1488.16
692,8/20/2019,151902,0.0,68.0,1,36,Basic,2.0,0,0.0,
693,8/20/2019,151903,1.0,35.0,0,38,Gold,0.0,2,1.0,2032.63
694,8/20/2019,151904,0.0,37.0,0,3,Gold,3.0,0,1.0,887.97
695,8/21/2019,151905,0.0,19.0,0,35,Silver,0.0,0,1.0,725.91
696,8/22/2019,151906,0.0,66.0,0,14,Basic,2.0,2,,588.61
697,8/22/2019,151907,1.0,43.0,0,45,Silver,2.0,1,1.0,42.98
698,8/23/2019,151908,0.0,19.0,0,27,Gold,0.0,2,1.0,1895.93
699,8/23/2019,151909,0.0,18.0,0,28,Platinum,0.0,0,1.0,
700,8/23/2019,151910,0.0,31.0,1,12,Silver,1.0,0,1.0,1322.08
701,8/23/2019,151911,0.0,40.0,1,46,Silver,1.0,0,1.0,182.35
702,8/24/2019,151913,0.0,73.0,0,14,Basic,1.0,0,1.0,1106.89
703,8/24/2019,151914,0.0,29.0,0,18,Basic,2.0,1,0.0,1295.42
704,8/25/2019,151915,1.0,42.0,1,47,Gold,2.0,1,0.0,608.33
705,8/25/2019,151916,0.0,53.0,0,36,Basic,1.0,0,1.0,639.25
706,8/25/2019,151917,0.0,15.0,1,29,Silver,2.0,0,1.0,1417.01
707,8/25/2019,151918,0.0,58.0,0,18,Basic,2.0,2,1.0,2536.59
708,8/25/2019,151919,0.0,74.0,0,9,Basic,1.0,0,1.0,861.93
709,8/26/2019,151920,0.0,,0,13,Basic,0.0,1,1.0,1239.91
710,8/26/2019,151921,0.0,38.0,0,42,Basic,3.0,0,1.0,
711,8/26/2019,151922,0.0,45.0,1,34,Basic,0.0,2,0.0,1954.97
712,8/27/2019,151923,1.0,45.0,0,17,Basic,0.0,2,,1671.72
713,8/27/2019,151924,1.0,63.0,0,22,Silver,0.0,1,1.0,1142.52
714,8/27/2019,151925,1.0,56.0,1,9,Basic,1.0,0,1.0,1567.64
715,8/28/2019,151926,0.0,62.0,0,16,Platinum,2.0,0,1.0,1326.95
716,8/28/2019,151927,0.0,39.0,0,15,Basic,0.0,0,0.0,
717,8/28/2019,151928,1.0,35.0,0,27,Gold,2.0,0,0.0,1935.0
718,8/29/2019,151929,1.0,25.0,0,11,Silver,2.0,2,1.0,2568.34
719,8/30/2019,151930,1.0,25.0,1,5,Platinum,1.0,0,1.0,1198.81
720,8/30/2019,151931,1.0,44.0,1,12,Basic,0.0,1,1.0,2996.82
721,8/30/2019,151932,0.0,22.0,0,4,Basic,1.0,0,1.0,1510.28
722,8/30/2019,151933,1.0,49.0,1,6,Silver,2.0,0,0.0,896.07
723,8/30/2019,151934,1.0,54.0,1,22,Basic,2.0,0,0.0,227.66
724,8/31/2019,151935,0.0,16.0,0,40,Basic,3.0,1,1.0,
725,9/1/2019,151936,1.0,54.0,1,16,Basic,1.0,0,1.0,2654.79
726,9/1/2019,151937,0.0,39.0,1,31,Missing,1.0,0,1.0,1426.26
727,9/1/2019,151938,1.0,,0,1,Basic,1.0,0,1.0,664.37
728,9/1/2019,151939,0.0,56.0,1,28,Basic,0.0,1,1.0,1049.31
729,9/2/2019,151940,1.0,41.0,0,39,Platinum,1.0,0,0.0,
730,9/2/2019,151941,1.0,63.0,0,17,Basic,2.0,0,0.0,383.85
731,9/2/2019,151942,0.0,72.0,1,2,Missing,1.0,1,1.0,540.38
732,9/2/2019,151943,0.0,,1,37,Basic,0.0,2,0.0,1431.32
733,9/3/2019,151944,0.0,78.0,0,28,Basic,2.0,0,1.0,2966.31
734,9/3/2019,151945,1.0,24.0,1,14,Platinum,0.0,2,1.0,
735,9/4/2019,151946,0.0,40.0,0,17,Basic,1.0,2,1.0,326.44
736,9/4/2019,151947,0.0,36.0,0,17,Silver,0.0,0,,681.16
737,9/5/2019,151948,1.0,24.0,0,2,Platinum,1.0,0,1.0,1486.56
738,9/5/2019,151949,1.0,78.0,0,4,Basic,1.0,0,1.0,1106.53
739,9/6/2019,151950,1.0,36.0,0,47,Basic,0.0,0,0.0,2540.97
740,9/6/2019,151951,0.0,66.0,0,39,Silver,0.0,2,1.0,696.5
741,9/7/2019,151952,1.0,59.0,0,30,Basic,0.0,2,1.0,1062.47
742,9/8/2019,151953,0.0,44.0,1,49,Basic,2.0,0,0.0,2960.98
743,9/8/2019,151954,1.0,66.0,1,26,Basic,1.0,0,1.0,81.37
744,9/8/2019,151955,1.0,18.0,0,44,Gold,1.0,0,0.0,1521.84
745,9/8/2019,151956,1.0,53.0,0,13,Basic,2.0,2,1.0,2070.51
746,9/8/2019,151957,1.0,43.0,0,11,Gold,0.0,0,1.0,
747,9/8/2019,151958,1.0,72.0,1,38,Silver,0.0,0,1.0,
748,9/10/2019,151959,1.0,62.0,0,31,Missing,1.0,0,1.0,1804.6
749,9/11/2019,151960,1.0,35.0,1,17,Silver,1.0,2,1.0,
750,9/12/2019,151961,1.0,18.0,0,34,Basic,0.0,0,0.0,1733.78
751,9/12/2019,151962,0.0,27.0,1,16,Platinum,0.0,1,1.0,
752,9/12/2019,151963,0.0,59.0,0,4,Missing,1.0,1,0.0,880.28
753,9/13/2019,151964,1.0,36.0,0,5,Silver,0.0,0,1.0,1276.2
754,9/13/2019,151965,1.0,65.0,0,39,Platinum,1.0,1,,56.63
755,9/13/2019,151966,1.0,50.0,0,3,Silver,0.0,0,1.0,393.8
756,9/14/2019,151967,0.0,24.0,1,33,Basic,1.0,0,1.0,2902.97
757,9/14/2019,151968,0.0,71.0,0,11,Basic,1.0,1,1.0,1657.33
758,9/14/2019,151969,0.0,36.0,1,31,Basic,0.0,2,,2018.28
759,9/14/2019,151970,0.0,46.0,1,18,Basic,0.0,1,1.0,1031.63
760,9/15/2019,151971,0.0,55.0,1,24,Platinum,1.0,0,1.0,779.96
761,9/15/2019,151972,1.0,52.0,1,5,Basic,0.0,2,1.0,1868.24
762,9/15/2019,151973,0.0,29.0,0,38,Missing,2.0,0,1.0,2513.36
763,9/16/2019,151974,1.0,32.0,1,3,Basic,0.0,0,1.0,2733.0
764,9/16/2019,151975,1.0,66.0,1,13,Basic,1.0,0,1.0,435.3
765,9/16/2019,151976,1.0,71.0,1,36,Platinum,,0,1.0,1188.81
766,9/17/2019,151977,0.0,17.0,0,47,Basic,2.0,0,1.0,1746.63
767,9/18/2019,151978,1.0,37.0,1,49,Silver,2.0,0,0.0,1833.14
768,9/18/2019,151979,0.0,34.0,0,29,Platinum,3.0,0,1.0,
769,9/19/2019,151980,1.0,48.0,0,6,Basic,1.0,0,1.0,1068.9
770,9/19/2019,151981,0.0,56.0,1,18,Gold,0.0,0,1.0,2687.66
771,9/19/2019,151982,0.0,61.0,0,24,Basic,1.0,0,1.0,623.55
772,9/20/2019,151983,0.0,28.0,0,45,Platinum,2.0,0,1.0,498.27
773,9/20/2019,151984,0.0,54.0,0,43,Gold,,1,1.0,243.97
774,9/20/2019,151985,0.0,76.0,0,21,Gold,0.0,1,1.0,539.1
775,9/20/2019,151986,0.0,75.0,0,41,Missing,2.0,2,0.0,333.9
776,9/21/2019,151987,0.0,74.0,0,20,Basic,0.0,2,1.0,68.46
777,9/22/2019,151988,1.0,69.0,1,9,Missing,0.0,0,1.0,294.04
778,9/22/2019,151989,1.0,52.0,0,13,Silver,0.0,0,0.0,675.01
779,9/23/2019,151990,0.0,33.0,1,48,Platinum,2.0,0,1.0,1809.6
780,9/23/2019,151991,0.0,33.0,0,48,Gold,1.0,1,0.0,1085.15
781,9/23/2019,151992,0.0,35.0,0,4,Basic,3.0,1,0.0,564.27
782,9/23/2019,151993,0.0,60.0,0,4,Silver,0.0,1,1.0,2407.99
783,9/23/2019,151994,0.0,,0,0,Basic,1.0,0,1.0,
784,9/24/2019,151995,1.0,32.0,0,27,Silver,2.0,0,,2842.61
785,9/24/2019,151996,1.0,20.0,1,45,Basic,0.0,0,1.0,234.15
786,9/24/2019,151997,0.0,69.0,1,2,Basic,1.0,0,1.0,195.25
787,9/25/2019,151998,0.0,30.0,0,21,Basic,2.0,2,1.0,490.23
788,9/25/2019,151999,0.0,34.0,1,3,Platinum,2.0,1,1.0,636.89
789,9/25/2019,152000,1.0,40.0,0,10,Silver,0.0,0,1.0,1931.67
790,9/25/2019,152001,1.0,37.0,0,41,Silver,0.0,1,0.0,1948.66
791,9/25/2019,152002,0.0,22.0,1,40,Gold,0.0,1,0.0,2007.54
792,9/25/2019,152003,0.0,26.0,0,47,Missing,2.0,1,1.0,2020.07
793,9/25/2019,152004,0.0,43.0,1,11,Gold,0.0,0,1.0,1227.65
794,9/26/2019,152005,0.0,39.0,0,20,Silver,1.0,0,0.0,2010.7
795,9/27/2019,152006,0.0,46.0,1,46,Gold,0.0,1,1.0,553.18
796,9/27/2019,152007,1.0,31.0,1,36,Silver,2.0,1,1.0,2584.24
797,9/28/2019,152008,1.0,70.0,1,16,Silver,2.0,1,1.0,1503.63
798,9/28/2019,152009,0.0,72.0,1,30,Basic,1.0,0,1.0,361.19
799,9/28/2019,152010,0.0,67.0,0,41,Silver,1.0,1,0.0,2918.71
800,9/29/2019,152011,1.0,78.0,1,11,Platinum,1.0,0,1.0,1421.55
801,9/30/2019,152012,1.0,45.0,0,24,Gold,0.0,2,0.0,
802,9/30/2019,152013,0.0,30.0,0,23,Basic,0.0,0,1.0,532.29
803,9/30/2019,152014,0.0,,0,23,Gold,0.0,2,1.0,1250.55
804,9/30/2019,152015,0.0,77.0,0,31,Platinum,1.0,1,1.0,
805,9/30/2019,152016,0.0,26.0,1,2,Basic,1.0,0,1.0,1799.49
806,10/1/2019,152017,0.0,59.0,1,45,Platinum,1.0,2,1.0,235.99
807,10/1/2019,152018,0.0,28.0,0,4,Gold,1.0,1,1.0,1887.3
808,10/1/2019,152019,1.0,53.0,1,0,Basic,0.0,0,1.0,114.85
809,10/1/2019,152020,0.0,47.0,0,42,Basic,0.0,0,1.0,1679.77
810,10/1/2019,152021,0.0,41.0,0,39,Basic,1.0,1,0.0,486.79
811,10/1/2019,152022,1.0,73.0,0,41,Basic,1.0,2,1.0,663.83
812,10/1/2019,152023,1.0,48.0,1,47,Platinum,0.0,2,1.0,44.75
813,10/1/2019,152024,0.0,71.0,1,6,Basic,0.0,2,1.0,2640.15
814,10/1/2019,152025,1.0,51.0,1,20,Missing,3.0,1,1.0,
815,10/2/2019,152026,1.0,69.0,0,19,Basic,0.0,0,0.0,1121.33
816,10/2/2019,152027,0.0,20.0,1,5,Basic,0.0,0,1.0,910.33
817,10/2/2019,152028,1.0,41.0,0,3,Missing,0.0,0,1.0,56.13
818,10/2/2019,152029,1.0,55.0,0,32,Silver,0.0,1,1.0,1828.98
819,10/3/2019,152030,0.0,37.0,0,30,Basic,1.0,1,0.0,1122.19
820,10/3/2019,152031,0.0,34.0,1,3,Gold,2.0,0,1.0,72.69
821,10/4/2019,152032,0.0,28.0,1,27,Basic,0.0,1,1.0,1286.07
822,10/5/2019,152033,0.0,63.0,0,30,Gold,0.0,1,1.0,1913.23
823,10/5/2019,152034,0.0,30.0,1,29,Basic,1.0,2,0.0,1513.31
824,10/5/2019,152035,0.0,24.0,0,26,Basic,1.0,1,1.0,1083.55
825,10/6/2019,152036,1.0,62.0,0,33,Basic,1.0,0,0.0,1724.57
826,10/6/2019,152037,,57.0,0,36,Basic,1.0,0,1.0,882.42
827,10/7/2019,152038,0.0,51.0,1,32,Platinum,0.0,1,1.0,2567.73
828,10/8/2019,152039,1.0,55.0,1,33,Silver,0.0,1,1.0,719.14
829,10/8/2019,152040,1.0,63.0,0,18,Basic,1.0,0,0.0,1908.42
830,10/8/2019,152041,0.0,19.0,1,46,Basic,1.0,1,1.0,1283.18
831,10/8/2019,152042,0.0,16.0,0,45,Silver,1.0,0,,1141.17
832,10/8/2019,152043,1.0,55.0,0,34,Basic,2.0,2,1.0,2864.12
833,10/9/2019,152044,0.0,47.0,1,1,Basic,0.0,0,1.0,1094.78
834,10/9/2019,152045,0.0,,1,12,Silver,0.0,2,1.0,1494.24
835,10/9/2019,152046,0.0,54.0,0,7,Basic,0.0,2,1.0,2557.92
836,10/10/2019,152047,1.0,63.0,0,0,Basic,2.0,0,1.0,2876.36
837,10/10/2019,152048,1.0,26.0,1,19,Silver,3.0,0,1.0,5.55
838,10/10/2019,152049,1.0,59.0,1,17,Basic,0.0,1,0.0,
839,10/10/2019,152050,1.0,56.0,0,16,Gold,1.0,1,1.0,
840,10/10/2019,152051,1.0,36.0,0,23,Basic,2.0,2,1.0,1824.67
841,10/11/2019,152052,0.0,78.0,0,4,Gold,1.0,0,1.0,1493.76
842,10/11/2019,152053,0.0,41.0,0,35,Basic,1.0,0,0.0,568.27
843,10/11/2019,152054,0.0,49.0,0,44,Basic,0.0,0,1.0,2904.15
844,10/12/2019,152055,0.0,21.0,1,9,Basic,0.0,1,1.0,34.43
845,10/12/2019,152056,1.0,75.0,1,33,Platinum,1.0,1,1.0,2068.44
846,10/12/2019,152057,0.0,32.0,1,48,Gold,2.0,1,1.0,2609.7
847,10/12/2019,152058,0.0,70.0,1,4,Missing,2.0,2,1.0,534.76
848,10/12/2019,152059,0.0,75.0,0,26,Missing,2.0,2,0.0,2645.93
849,10/12/2019,152060,0.0,64.0,0,2,Basic,1.0,0,1.0,74.93
850,10/12/2019,152061,0.0,49.0,0,38,Silver,0.0,2,0.0,2624.0
851,10/13/2019,152062,1.0,56.0,0,21,Silver,0.0,1,0.0,2086.0
852,10/13/2019,152063,0.0,72.0,1,33,Basic,1.0,1,1.0,1357.6
853,10/13/2019,152064,0.0,38.0,0,22,Missing,0.0,0,,1777.31
854,10/14/2019,152065,0.0,40.0,1,2,Gold,2.0,2,1.0,2513.75
855,10/14/2019,152066,1.0,26.0,0,8,Missing,1.0,0,0.0,2705.36
856,10/14/2019,152067,1.0,42.0,1,0,Basic,0.0,2,0.0,1691.62
857,10/15/2019,152068,1.0,65.0,1,47,Missing,1.0,1,0.0,1840.03
858,10/15/2019,152069,0.0,46.0,1,21,Platinum,3.0,1,0.0,2051.18
859,10/15/2019,152070,1.0,51.0,0,0,Platinum,2.0,2,1.0,1367.77
860,10/16/2019,152071,1.0,71.0,1,1,Basic,0.0,2,0.0,768.38
861,10/16/2019,152072,1.0,39.0,1,18,Silver,1.0,2,1.0,
862,10/16/2019,152073,1.0,75.0,1,14,Platinum,1.0,0,,1639.73
863,10/16/2019,152074,0.0,59.0,0,7,Basic,1.0,2,0.0,2466.37
864,10/16/2019,152075,0.0,27.0,1,7,Basic,0.0,0,1.0,936.39
865,10/16/2019,152076,1.0,36.0,1,15,Basic,3.0,1,0.0,2744.96
866,10/16/2019,152077,0.0,44.0,1,38,Platinum,0.0,1,1.0,1595.06
867,10/16/2019,152078,0.0,24.0,0,49,Basic,3.0,0,1.0,566.58
868,10/17/2019,152079,0.0,35.0,0,33,Silver,0.0,1,0.0,
869,10/17/2019,152080,1.0,75.0,0,17,Platinum,1.0,2,1.0,429.08
870,10/18/2019,152082,1.0,42.0,0,18,Basic,0.0,1,1.0,39.84
871,10/18/2019,152083,0.0,64.0,1,22,Silver,1.0,2,1.0,1734.67
872,10/18/2019,152084,1.0,26.0,1,20,Gold,2.0,1,1.0,297.61
873,10/18/2019,152085,1.0,21.0,1,49,Basic,1.0,2,1.0,492.74
874,10/19/2019,152086,1.0,63.0,1,7,Silver,1.0,0,1.0,872.01
875,10/19/2019,152087,1.0,21.0,0,48,Platinum,2.0,1,1.0,417.6
876,10/19/2019,152088,0.0,46.0,1,3,Silver,1.0,0,1.0,1430.93
877,10/19/2019,152089,1.0,53.0,0,41,Basic,2.0,1,0.0,
878,10/19/2019,152090,0.0,45.0,1,9,Platinum,1.0,1,1.0,341.39
879,10/20/2019,152091,0.0,61.0,1,17,Basic,0.0,0,0.0,901.66
880,10/20/2019,152092,1.0,78.0,1,44,Basic,1.0,0,0.0,192.77
881,10/20/2019,152093,1.0,73.0,0,40,Platinum,3.0,0,1.0,1713.58
882,10/21/2019,152094,0.0,17.0,1,22,Platinum,0.0,1,1.0,99.77
883,10/21/2019,152095,1.0,68.0,0,31,Basic,1.0,0,1.0,
884,10/21/2019,152096,0.0,65.0,1,17,Gold,0.0,0,0.0,1208.88
885,10/21/2019,152097,1.0,22.0,0,48,Basic,1.0,0,0.0,471.95
886,10/22/2019,152098,1.0,43.0,1,47,Basic,1.0,0,1.0,2065.03
887,10/22/2019,152099,0.0,16.0,1,6,Basic,2.0,0,,1644.06
888,10/23/2019,152100,0.0,51.0,0,34,Basic,3.0,0,1.0,678.47
889,10/23/2019,152101,1.0,50.0,0,5,Basic,0.0,0,1.0,1412.72
890,10/24/2019,152102,0.0,59.0,0,22,Platinum,2.0,1,1.0,2053.25
891,10/24/2019,152103,0.0,35.0,0,48,Basic,2.0,0,,976.02
892,10/25/2019,152104,1.0,33.0,0,35,Basic,1.0,0,0.0,1681.59
893,10/25/2019,152105,1.0,28.0,0,43,Basic,0.0,1,1.0,975.11
894,10/26/2019,152106,1.0,53.0,1,8,Basic,0.0,0,1.0,
895,10/26/2019,152107,0.0,42.0,0,14,Gold,,2,0.0,1425.99
896,10/27/2019,152108,1.0,72.0,1,28,Silver,1.0,1,1.0,1822.43
897,10/28/2019,152109,0.0,67.0,1,5,Gold,3.0,1,1.0,577.53
898,10/28/2019,152110,1.0,69.0,0,8,Basic,0.0,2,0.0,2649.13
899,10/28/2019,152111,0.0,31.0,1,28,Basic,0.0,2,1.0,1479.67
900,10/28/2019,152112,0.0,52.0,1,9,Basic,1.0,0,1.0,1894.89
901,10/29/2019,152113,1.0,75.0,0,10,Platinum,0.0,0,1.0,1687.41
902,10/29/2019,152114,0.0,51.0,1,47,Platinum,3.0,1,0.0,522.04
903,10/29/2019,152115,1.0,49.0,1,38,Silver,0.0,0,0.0,1579.61
904,10/29/2019,152116,1.0,18.0,1,12,Basic,2.0,0,1.0,2939.09
905,10/29/2019,152117,1.0,61.0,0,29,Missing,1.0,2,,1957.04
906,11/1/2019,152120,0.0,45.0,1,20,Silver,1.0,2,0.0,149.78
907,11/1/2019,152121,0.0,26.0,1,16,Basic,1.0,1,1.0,308.26
908,11/1/2019,152122,0.0,53.0,0,14,Silver,0.0,1,1.0,1901.61
909,11/2/2019,152123,0.0,35.0,0,22,Missing,1.0,1,1.0,1713.07
910,11/2/2019,152124,0.0,41.0,0,22,Basic,0.0,0,1.0,199.6
911,11/2/2019,152125,0.0,31.0,0,3,Gold,0.0,1,1.0,747.96
912,11/3/2019,152126,1.0,57.0,1,20,Platinum,1.0,2,,2874.22
913,11/4/2019,152127,0.0,32.0,0,37,Platinum,0.0,0,1.0,388.15
914,11/4/2019,152128,0.0,22.0,1,39,Gold,2.0,1,,2690.07
915,11/4/2019,152129,0.0,47.0,0,8,Gold,0.0,2,0.0,1655.82
916,11/5/2019,152130,1.0,18.0,0,45,Silver,0.0,0,1.0,2683.09
917,11/6/2019,152131,0.0,77.0,1,48,Basic,2.0,2,1.0,2978.08
918,11/6/2019,152132,1.0,43.0,0,42,Silver,0.0,1,0.0,1726.25
919,11/7/2019,152134,1.0,52.0,0,23,Gold,0.0,0,1.0,2809.83
920,11/7/2019,152135,0.0,62.0,0,10,Platinum,2.0,0,0.0,
921,11/8/2019,152136,1.0,55.0,1,17,Missing,2.0,2,,892.81
922,11/8/2019,152137,0.0,69.0,1,46,Basic,0.0,0,1.0,313.56
923,11/9/2019,152138,0.0,61.0,0,9,Gold,0.0,0,0.0,296.68
924,11/9/2019,152139,0.0,60.0,1,43,Basic,0.0,1,0.0,1488.16
925,11/9/2019,152140,0.0,62.0,0,14,Basic,3.0,0,0.0,1712.63
926,11/9/2019,152141,0.0,37.0,0,38,Silver,1.0,0,1.0,2937.06
927,11/10/2019,152142,0.0,28.0,0,12,Missing,3.0,0,1.0,328.05
928,11/10/2019,152143,0.0,67.0,0,47,Gold,0.0,1,1.0,1091.15
929,11/11/2019,152144,1.0,42.0,1,41,Platinum,0.0,1,1.0,524.62
930,11/11/2019,152145,1.0,28.0,1,28,Missing,1.0,1,1.0,1401.27
931,11/12/2019,152146,0.0,64.0,0,12,Basic,0.0,0,1.0,6.79
932,11/12/2019,152147,1.0,43.0,1,10,Gold,1.0,0,1.0,173.93
933,11/12/2019,152148,1.0,48.0,1,21,Gold,1.0,1,1.0,1105.0
934,11/12/2019,152149,1.0,64.0,0,49,Silver,2.0,0,0.0,53.36
935,11/13/2019,152150,0.0,56.0,0,27,Basic,1.0,2,1.0,5.31
936,11/13/2019,152151,0.0,32.0,0,20,Silver,2.0,0,0.0,1028.15
937,11/13/2019,152152,1.0,45.0,0,12,Platinum,1.0,0,1.0,428.22
938,11/13/2019,152153,1.0,30.0,0,27,Platinum,2.0,0,,2883.7
939,11/15/2019,152154,0.0,28.0,1,36,Gold,3.0,0,1.0,278.44
940,11/15/2019,152155,1.0,36.0,0,34,Basic,0.0,2,0.0,1850.08
941,11/15/2019,152156,0.0,78.0,1,7,Missing,0.0,1,1.0,1697.09
942,11/16/2019,152157,1.0,19.0,0,42,Basic,0.0,0,0.0,780.39
943,11/16/2019,152158,0.0,51.0,1,20,Platinum,0.0,1,0.0,2047.51
944,11/16/2019,152159,0.0,21.0,0,32,Gold,1.0,2,0.0,
945,11/17/2019,152160,1.0,30.0,0,8,Platinum,0.0,1,1.0,1304.2
946,11/17/2019,152161,0.0,21.0,0,19,Silver,0.0,1,0.0,2056.18
947,11/18/2019,152162,0.0,40.0,1,38,Basic,0.0,0,1.0,61.04
948,11/18/2019,152163,1.0,63.0,0,41,Silver,0.0,0,0.0,2847.16
949,11/18/2019,152164,1.0,47.0,0,13,Missing,2.0,1,0.0,
950,11/18/2019,152165,0.0,22.0,0,23,Basic,1.0,1,1.0,615.38
951,11/19/2019,152166,0.0,19.0,0,31,Basic,0.0,1,0.0,2473.87
952,11/20/2019,152167,0.0,48.0,0,18,Basic,1.0,0,1.0,1045.45
953,11/20/2019,152168,1.0,32.0,0,19,Basic,3.0,0,1.0,373.75
954,11/20/2019,152169,1.0,18.0,1,13,Platinum,3.0,0,1.0,438.81
955,11/20/2019,152170,0.0,72.0,1,4,Platinum,0.0,0,0.0,967.58
956,11/20/2019,152171,0.0,68.0,1,21,Basic,0.0,0,0.0,464.7
957,11/21/2019,152172,1.0,39.0,0,21,Gold,1.0,1,1.0,509.15
958,11/21/2019,152173,1.0,42.0,1,14,Platinum,0.0,0,1.0,364.73
959,11/21/2019,152174,0.0,68.0,0,28,Basic,0.0,0,0.0,1633.77
960,11/21/2019,152175,0.0,52.0,0,14,Platinum,0.0,0,0.0,678.1
961,11/21/2019,152176,0.0,63.0,1,46,Silver,3.0,1,0.0,1021.98
962,11/21/2019,152177,1.0,46.0,1,32,Platinum,0.0,0,1.0,
963,11/21/2019,152178,1.0,62.0,1,37,Silver,0.0,0,0.0,1163.3
964,11/22/2019,152179,0.0,38.0,1,22,Basic,3.0,1,0.0,1745.71
965,11/23/2019,152180,1.0,73.0,0,2,Silver,0.0,0,1.0,1871.75
966,11/23/2019,152181,0.0,52.0,0,42,Basic,2.0,2,0.0,1165.97
967,11/24/2019,152183,1.0,34.0,0,25,Basic,2.0,1,0.0,1713.15
968,11/24/2019,152184,0.0,76.0,0,29,Platinum,0.0,1,1.0,1875.03
969,11/24/2019,152185,0.0,72.0,0,44,Platinum,1.0,1,1.0,1002.79
970,11/24/2019,152186,1.0,66.0,0,43,Silver,2.0,1,1.0,59.97
971,11/24/2019,152187,0.0,67.0,1,11,Basic,0.0,1,0.0,
972,11/24/2019,152188,0.0,43.0,1,20,Platinum,0.0,0,,
973,11/25/2019,152189,0.0,42.0,1,24,Basic,1.0,0,1.0,2541.56
974,11/25/2019,152190,1.0,55.0,0,10,Basic,0.0,0,1.0,2712.52
975,11/25/2019,152191,0.0,76.0,1,36,Platinum,0.0,0,,2001.13
976,11/25/2019,152192,1.0,57.0,0,14,Basic,3.0,0,,2524.95
977,11/25/2019,152193,1.0,28.0,0,19,Basic,0.0,1,1.0,363.29
978,11/26/2019,152194,1.0,56.0,1,11,Platinum,1.0,1,0.0,2479.25
979,11/26/2019,152195,0.0,61.0,0,9,Platinum,2.0,1,1.0,1902.46
980,11/26/2019,152196,1.0,27.0,0,41,Platinum,3.0,0,0.0,
981,11/27/2019,152197,0.0,32.0,0,46,Missing,1.0,1,1.0,957.05
982,11/28/2019,152198,1.0,62.0,1,44,Basic,3.0,0,0.0,23.14
983,11/29/2019,152199,0.0,18.0,0,31,Basic,2.0,0,1.0,1340.65
984,11/29/2019,152200,1.0,45.0,0,31,Basic,3.0,0,1.0,720.75
985,11/29/2019,152201,0.0,20.0,1,2,Missing,1.0,0,1.0,
986,11/29/2019,152202,1.0,53.0,0,24,Platinum,2.0,2,0.0,2490.18
987,12/1/2019,152203,1.0,48.0,0,15,Basic,0.0,0,1.0,1015.45
988,12/1/2019,152204,0.0,41.0,1,7,Basic,0.0,1,1.0,2570.56
989,12/2/2019,152205,0.0,22.0,1,22,Basic,0.0,1,0.0,1114.5
990,12/2/2019,152206,1.0,70.0,1,35,Basic,0.0,1,1.0,261.44
991,12/3/2019,152207,1.0,16.0,0,12,Gold,1.0,2,0.0,657.98
